Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >::dispose() [491]
[440]    0.0    0.00    0.00       1         void boost::checked_delete<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*) [440]
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::~clone_impl() [446]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >::dispose() [495]
[441]    0.0    0.00    0.00       1         void boost::checked_delete<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*) [441]
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::~clone_impl() [449]
-----------------------------------------------
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<boost::detail::thread_data<boost::_bi::bind_t<void, void (*)(Population*), boost::_bi::list1<boost::_bi::value<Population*> > > > >::dispose() [757]
[442]    0.0    0.00    0.00       1         void boost::checked_delete<boost::detail::thread_data<boost::_bi::bind_t<void, void (*)(Population*), boost::_bi::list1<boost::_bi::value<Population*> > > > >(boost::detail::thread_data<boost::_bi::bind_t<void, void (*)(Population*), boost::_bi::list1<boost::_bi::value<Population*> > > >*) [442]
                0.00    0.00       1/1           boost::detail::thread_data<boost::_bi::bind_t<void, void (*)(Population*), boost::_bi::list1<boost::_bi::value<Population*> > > >::~thread_data() [481]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [457]
[443]    0.0    0.00    0.00       1         boost::exception_detail::bad_alloc_::bad_alloc_() [443]
                0.00    0.00       1/2           boost::exception::exception() [364]
                0.00    0.00       1/1           std::bad_alloc::bad_alloc() [625]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [457]
[444]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::bad_alloc_ const&) [444]
                0.00    0.00       1/2           boost::exception_detail::clone_base::clone_base() [353]
                0.00    0.00       1/2           boost::exception_detail::bad_alloc_::bad_alloc_(boost::exception_detail::bad_alloc_ const&) [351]
                0.00    0.00       1/2           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [359]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_alloc_>() [457]
[445]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&) [445]
                0.00    0.00       1/2           boost::exception_detail::clone_base::clone_base(boost::exception_detail::clone_base const&) [352]
                0.00    0.00       1/2           boost::exception_detail::bad_alloc_::bad_alloc_(boost::exception_detail::bad_alloc_ const&) [351]
-----------------------------------------------
                0.00    0.00       1/1           void boost::checked_delete<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*) [440]
[446]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::~clone_impl() [446]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>::~clone_impl() [354]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [458]
[447]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::bad_exception_ const&) [447]
                0.00    0.00       1/2           boost::exception_detail::clone_base::clone_base() [353]
                0.00    0.00       1/2           boost::exception_detail::bad_exception_::bad_exception_(boost::exception_detail::bad_exception_ const&) [358]
                0.00    0.00       1/2           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [359]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [458]
[448]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::clone_impl(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&) [448]
                0.00    0.00       1/2           boost::exception_detail::clone_base::clone_base(boost::exception_detail::clone_base const&) [352]
                0.00    0.00       1/2           boost::exception_detail::bad_exception_::bad_exception_(boost::exception_detail::bad_exception_ const&) [358]
-----------------------------------------------
                0.00    0.00       1/1           void boost::checked_delete<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*) [441]
[449]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::~clone_impl() [449]
                0.00    0.00       1/2           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>::~clone_impl() [355]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_file_, char const*>&&) [459]
[450]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_file_, char const*> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_file_, char const*>&&) [450]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_file_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_file_, char const*>&&) [462]
[451]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_file_, char const*> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_file_, char const*>&&) [451]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_line_, int>&&) [460]
[452]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_line_, int> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_line_, int>&&) [452]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_line_, int>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_line_, int>&&) [463]
[453]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_line_, int> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_line_, int>&&) [453]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_function_, char const*>&&) [461]
[454]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_function_, char const*> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> const&, boost::error_info<boost::throw_function_, char const*>&&) [454]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>, boost::throw_function_, char const*>(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_function_, char const*>&&) [464]
[455]    0.0    0.00    0.00       1         boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const& boost::exception_detail::set_info_rv<boost::error_info<boost::throw_function_, char const*> >::set<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> const&, boost::error_info<boost::throw_function_, char const*>&&) [455]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_ptr boost::exception_detail::get_static_exception_object<boost::exception_detail::bad_exception_>() [458]
